Id,recipe_name,additional_phrase,ing_name,Ing_quantity,Ing_unit,source,audio
70,ڈیپ فرائیڈ چکن کٹلٹس,ڈیپ فرائیڈ چکن کٹلٹس بنانے کے اجزاء,چکن کا قیمہ,½,کلو,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,دلیا,1,پیالی,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,انڈے,2,عدد,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,پسی کچی پیاز,2,عدد,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,بیسن,1,چٹکی,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,پسا گرم مصالحہ,1,چائے کا چمچہ,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,باریک کٹی ادرک,1, کھانے کا چمچہ,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,پسا لہسن,1, کھانے کا چمچہ,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,پسی ہری مرچ,1, کھانے کا چمچہ,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,کٹی کالی مرچ,½, کھانے کا چمچہ,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,جو,2, کھانے کا چمچہ,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,لیموں کا رس,2, کھانے کا چمچہ,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,, بھنے ہوئے تل,2, کھانے کا چمچہ,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,تیل,,حسب ضرورت,hum masala,dataset\deep fried chicken cutlets.wav
70,ڈیپ فرائیڈ چکن کٹلٹس,,نمک,,حسب ذائقہ,hum masala,dataset\deep fried chicken cutlets.wav
71,چکن مشروم لال مرچ کے ساتھ,چکن مشروم لال مرچ کے ساتھ بنانے کے اجزاء,بون لیس چکن بوٹی,½,کلو,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,مشروم سلائس,1,ٹن,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,تاز ہ لال مرچ,8-10,عدد,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,سویا سوس,2, کھانے کا چمچہ,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,ادرک لہسن,1,چائے کا چمچہ,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,سفید سرکہ,2, کھانے کا چمچہ,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,کارن فلور,2, کھانے کا چمچہ,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,نمک ,,حسب ذائقہ,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,کٹی کالی مرچ,1,چائے کا چمچہ,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,چینی,1,چائے کا چمچہ,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,چکن کیوب و الا میده,1, کھانے کا چمچہ,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,چکن یخنی,2,پیالی,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,تل کا تیل,1,چائے کا چمچہ,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,تیل,,حسب ضرورت,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,یخنی کے لیے,چکن کی ہڈیاں,,تھوڑی سی,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,پانی ,3,پیالی,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,لہسن کے جوے,4,عدد,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,ادرک,1,ٹکڑا,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
71,چکن مشروم لال مرچ کے ساتھ,,ثابت کالی مرچ,4,عدد,hum masala,dataset\Chicken mushroom laal mirch k sath.wav
72,چنا مٹن ,چنا مٹن بنانے کے اجزاء,کابلی چنے ,1,پیالی,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,بکرے کا گوشت,½,کلو,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,ادرک لہسن کا پیسٹ,1,کھانے کا چمچہ,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,مسور کی دال,½,پیالی,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,کچی پسی پیاز,2,عدد,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,ٹماٹر ,2,عدد,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,پسا گرم مصالحہ,1,چائے کا چمچہ,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,پسی لال مرچ,1,کھانے کا چمچہ,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,بلدی,1,چائے کا چمچہ,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,املی کا گاڑھا رس,½,پیالی,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,بھنا اور پسا سفید زیرہ,½,کھانے کا چمچہ,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,باریک کٹا پودینہ,1,گٹھی,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,لیموں ,2,عدد,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,لمبی باریک کٹی ہری مرچ,4,عدد,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,پسی سونٹھ,1,کھانے کا چمچہ,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,نمک ,,حسب ذائقہ,hum masala,dataset\channa mutton.wav
72,چنا مٹن ,,تیل,1,پیالی,hum masala,dataset\channa mutton.wav
73,آلو مکھنی,آلو مکھنی بنانے کے اجزاء,آلو,½,کلو,hum masala,dataset\aloo makhni.wav
73,آلو مکھنی,,میتھی ساگ,6,گٹھی,hum masala,dataset\aloo makhni.wav
73,آلو مکھنی,,باریک کٹا سویا,2,گٹھی,hum masala,dataset\aloo makhni.wav
73,آلو مکھنی,,مکھن,1,چھوٹا پیکٹ  ,hum masala,dataset\aloo makhni.wav
73,آلو مکھنی,,فریش کریم,2,کھانے کا چمچہ,hum masala,dataset\aloo makhni.wav
73,آلو مکھنی,,تازہ لال مرچ,8,عدد,hum masala,dataset\aloo makhni.wav
73,آلو مکھنی,,لمبی باریک کٹی ہری مرچ,4,عدد,hum masala,dataset\aloo makhni.wav
73,آلو مکھنی,,نمک ,,حسب ذائقہ,hum masala,dataset\aloo makhni.wav
73,آلو مکھنی,,بلدی,½,چائے کا چمچہ,hum masala,dataset\aloo makhni.wav
73,آلو مکھنی,,لہسن کے چھلے جوے,4,عدد,hum masala,dataset\aloo makhni.wav
73,آلو مکھنی,,تیل,½,پیالی,hum masala,dataset\aloo makhni.wav
74,دم کا قیمہ,دم کا قیمہ بنانے کے اجزاء,بون لیس چکن,½,کلو,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,پیاز,4,عدد,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,ادرک لہسن,2,کھانے کا چمچہ,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,ثابت لال مرچ,,حسب ذائقہ,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,نمک,½,چائے کا چمچہ,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,ہلدی,½,چائے کا چمچہ,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,ثابت دھنیا,½ - 1,کھانے کا چمچہ,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,ہری الائچی,4,عدد,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,دار چینی,1,ٹکڑا,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,بڑی الائچی,2,عدد,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,تیز پات,1,عدد,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,سفید زیرہ,½ - 1,چائے کا چمچہ,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,کالا زیرہ,½,چائے کا چمچہ,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,کالی مرچ,½,چائے کا چمچہ,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,لونگ,6,عدد,hum masala,dataset\dum qeema.wav
74,دم کا قیمہ,,کچا پپیتا,1,کھانے کا چمچہ,hum masala,dataset\dum qeema.wav
75,بینگن اور آلو کی کڑھی,بینگن اور آلو کی کڑھی بنانے کے اجزاء,آلو ,2-3,عدد,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,بیگن ,2-3,عدد,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,دہی,¼,کلو,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,نمک ,,حسب ضرورت,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,ہری مرچ,3-4,عدد,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,بیسن,1,چائے کا چمچہ,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,پسا کوکونٹ  ,1,کھانے کا چمچہ,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,پیاز,1,عدد,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,لال مرچ,1,چائے کا چمچہ,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,ہلدی ,½,چائے کا چمچہ,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,تیل ,,حسب ضرورت,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,ہرا دھنیا,½,گٹھی,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,لہسن,2-3,جوے,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,بگھار کے اجزاء:,ہری مرچ ,2-3,عدد,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,کری پتے,,حسب ضرورت,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,زیره,½,چائے کا چمچہ,hum masala,dataset\Baingan air aalu ki karhi.wav
75,بینگن اور آلو کی کڑھی,,گھی,1,کھانے کا چمچہ,hum masala,dataset\Baingan air aalu ki karhi.wav
76,فش بریانی,فش بریانی بنانے کے اجزاء,فش ,1,کلو,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,چاول ,1,کلو,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,لیموں ,2,عدد,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,املی,1,پیکٹ,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,ٹماٹر ,½,کلو,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,پیاز ,4,عدد,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,ہری مرچ,¼,کپ,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,کڑی پتے,20-25,عدد,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,گرم مصالحہ,,حسب ضرورت,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,نمک ,,حسب ذائقہ,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,لال مرچ,,حسب ذائقہ,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,زردے کا رنگ,1,چٹکی,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,تیل ,,حسب ضرورت,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,فش مصالحہ ,2,کھانے کا چمچہ,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,دھنیا پاؤڈر,1,کپ,hum masala,dataset\Fish biryani.wav
76,فش بریانی,,ہلدی ,½,چائے کا چمچہ,hum masala,dataset\Fish biryani.wav
77,بٹر قیمہ,بٹر قیمہ بنانے کے اجزاء,گائے کا قیمہ,1,کلو,hum masala,dataset\Butter qeem.wav
77,بٹر قیمہ,,نمک ,½,چائے کا چمچہ,hum masala,dataset\Butter qeem.wav
77,بٹر قیمہ,,کٹی لال مرچ,1,کھانے کا چمچہ,hum masala,dataset\Butter qeem.wav
77,بٹر قیمہ,,کٹی کالی مرچ,½,چائے کا چمچہ,hum masala,dataset\Butter qeem.wav
77,بٹر قیمہ,,ادرک لہسن کا پیسٹ,2,کھانے کا چمچہ,hum masala,dataset\Butter qeem.wav
77,بٹر قیمہ,,تیل ,½,کپ,hum masala,dataset\Butter qeem.wav
77,بٹر قیمہ,,مکھن,4,کھانے کا چمچہ,hum masala,dataset\Butter qeem.wav
77,بٹر قیمہ,,قصوری میتھی ,1,کھانے کا چمچہ,hum masala,dataset\Butter qeem.wav
77,بٹر قیمہ,,درمیانی پیاز,1,عدد,hum masala,dataset\Butter qeem.wav
77,بٹر قیمہ,,دہی,1,کپ,hum masala,dataset\Butter qeem.wav
78,نان ختائی,نان ختائی بنانے کے اجزاء,گھی,250,گرام,hum masala,dataset\Naan khatai.wav
78,نان ختائی,,کاسٹر شوگر,200,گرام,hum masala,dataset\Naan khatai.wav
78,نان ختائی,,میدہ,3,کپ,hum masala,dataset\Naan khatai.wav
78,نان ختائی,,سوجی,1,کپ,hum masala,dataset\Naan khatai.wav
78,نان ختائی,,الائچی پاؤڈر,½,چائے کا چمچہ,hum masala,dataset\Naan khatai.wav
78,نان ختائی,,بینگنگ پاؤڈر,½,چائے کا چمچہ,hum masala,dataset\Naan khatai.wav
78,نان ختائی,,بادام پستے,,حسب ضرورت,hum masala,dataset\Naan khatai.wav
79,چکن ریشمی کباب,چکن ریشمی کباب بنانے کے اجزاء,چکن کا قیمہ (باریک پسا),½,کلو ,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,پودینہ ,1,گٹھی,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,ہری مرچ,6,عدد,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,چھوٹی الائچی,6,عدد,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,نمک ,,حسب ذائقہ,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,کباب مصالحہ,1,کھانے کا چمچہ,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,فریش کریم,½,پیالی,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,پسی لال مرچ,1,چائے کا چمچہ,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,ڈبل روٹی کے سلائس,2,عدد,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,بیسن ,2,کھانے کا چمچہ,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,گھی,1,کھانے کا چمچہ,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,کچا پسا پپیتا ,½,کھانے کا چمچہ,hum masala,dataset\chicken reshmi kabab.wav
79,چکن ریشمی کباب,,تیل,,حسب ضرورت,hum masala,dataset\chicken reshmi kabab.wav
80,چکن چٹنی مصالحہ,چکن چٹنی مصالحہ بنانے کے اجزاء,ثابت چکن,1,عدد,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,پپیتا,1,کھانے کا چمچہ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,دہی,1,کپ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,لال مرچ,1,چائے کا چمچہ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,نمک ,½,چائے کا چمچہ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,ادرک لہسن,2,چائے کا چمچہ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,ہری مرچوں کا پیسٹ,1,کھانے کا چمچہ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,چٹنی  کے اجزاء,ٹماٹر,½,کلو ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,لہسن,6,جوے,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,نمک ,½,چائے کا چمچہ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,ہری مرچ,4,عدد,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,زیره,2,چائے کا چمچہ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,دھنیا ,2,کھانے کا چمچہ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,پودینہ ,2,کھانے کا چمچہ,hum masala,dataset\Chicken chutney masala.wav
80,چکن چٹنی مصالحہ,,تیل,½,کپ,hum masala,dataset\Chicken chutney masala.wav
81,فش بریانی,فش بریانی بنانے کے اجزاء,رہو یا سرمئی مچھلی (فلے),1,کلو ,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,سیلا چاول,½-2,پیالی,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,دہی,1,پیالی,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,تیل,1,پیالی,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,زردے کا رنگ,1,چٹکی,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,باریک کٹی پیاز,4,عدد,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,ثابت کشمیری لال مرچ,4,عدد,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,لیموں,6,عدد,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,لمبی باریک کٹی ہری مرچ,6,عدد,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,پودینہ,1,بڑی گٹھی ,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,تازہ دودھ,½,پیالی,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,ہلدی,1,چائے کا چمچہ,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,پسا گرم مصالحہ,1,چائے کا چمچہ,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,بھنا اور پسا سفید زیرہ,1,چائے کا چمچہ,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,ادرک لہسن کا پیسٹ,1,کھانے کا چمچہ,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,ثابت دھنیا,2,کھانے کا چمچہ,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,سفید سرکہ,2,کھانے کا چمچہ,hum masala,dataset\Fish biryani.wav
81,فش بریانی,,نمک ,,حسب ذائقہ,hum masala,dataset\Fish biryani.wav
82,کھڑا مصالحہ مُرغ روسٹ,کھڑا مصالحہ مُرغ روسٹ بنانے کے اجزاء,چکن,1,کلو ,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,دہی,1,پیالی,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,ثابت لال مرچ,8,عدد,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,نمک ,,حسب ذائقہ,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,باریک کٹی ادرک,2,کھانے کا چمچہ,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,لہسن کے چھلے جوے,6,عدد,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,ثابت دھنیا (کٹا ہوا),1,کھانے کا چمچہ,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,سفید زیرہ (کٹا ہوا),1,چائے کا چمچہ,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,باریک کٹی پیاز,3,عدد,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,لمبی باریک کٹی ہری مرچ,4,عدد,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,سفید سرکہ,½,پیالی,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,لیموں,2,عدد,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,زردے کار رنگ,,تھوڑا سا,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,کٹی کالی مرچ,1,چائے کا چمچہ,hum masala,dataset\khara masala murgh roast.wav
82,کھڑا مصالحہ مُرغ روسٹ,,تیل,,حسب ضرورت,hum masala,dataset\khara masala murgh roast.wav
83,کھیر,کھیر بنانے کے اجزاء,تازہ دودھ,2,لیٹر,hum masala,dataset\kheer.wav
83,کھیر,,کنڈینسڈ ملک,1,ٹن,hum masala,dataset\kheer.wav
83,کھیر,,چھوٹی الائچی,8,عدد,hum masala,dataset\kheer.wav
83,کھیر,,قلاقند,1,کپ,hum masala,dataset\kheer.wav
83,کھیر,,چاول ,½,کپ,hum masala,dataset\kheer.wav
83,کھیر,,چینی ,½-1,کپ,hum masala,dataset\kheer.wav
83,کھیر,,پستے بادام,,حسب ضرورت,hum masala,dataset\kheer.wav
84,لچھا چکن,لچھا چکن بنانے کے اجزاء,چکن بریسٹ پیس,4,عدد,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,ادرک لہسن کا پیسٹ,1,کھانے کا چمچہ,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,پسی لال مرچ,1,کھانے کا چمچہ,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,تندوری مصالحہ,1,کھانے کا چمچہ,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,باریک کٹی ہری مرچ,4,عدد,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,کٹی کالی مرچ,1,چائے کا چمچہ,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,, سفید سرکہ ,½,پیالی,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,لیموں,3,عدد,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,نمک,,حسب ذائقہ,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,باریک کٹی پیاز,2,عدد,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,دہی,½,پیالی,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,باریک کٹا ہرا دھنیا,2,گٹھی,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,بار یک کئی ادرک,1,کھانے کا چمچہ,hum masala,dataset\Lacha Chicken.wav
84,لچھا چکن,,تیل,,حسب ضرورت,hum masala,dataset\Lacha Chicken.wav
85,شلجم کا اچار,شلجم کا اچار بنانے کے اجزاء,سفید شلجم ,1,کلو ,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,بغیر چھلا لہسن,1,ڈالی ,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,سرسوں کا تیل,2,پیالی,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,سفید سرکہ,½,پیالی,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,کشمش,½,پیالی,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,ہری مرچ,10,عدد,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,کلونجی,1,چائے کا چمچہ,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,سفید زیرہ,1,کھانے کا چمچہ,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,کٹی لال مرچ,2,کھانے کا چمچہ,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,, پسی رائی,2,کھانے کا چمچہ,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,گر,2,کھانے کا چمچہ,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,نمک,,حسب ذائقہ,hum masala,dataset\Shaljam ka Achaar.wav
85,شلجم کا اچار,,میتھی دانے,7-8,عدد,hum masala,dataset\Shaljam ka Achaar.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,لیپرڈ پرنٹ کیک سینڈوچ بنانے کے اجزاء,کاسٹر شوگر,8,اونس,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,ان سالٹڈ بٹر,200,گرام,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,انڈے,4,عدد,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,گرم پانی,2,کھانے کا چمچہ,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,و نیلا بین ایسنس,1/2,چائے کا چمچہ,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,میدہ,8,اونس,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,بیکنگ پاؤڈر,1,چائے کا چمچہ,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,بیکنگ سوڈا,1,چائے کا چمچہ,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,نمک,1/4,چائے کا چمچہ,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,دودھ,1/4,کپ,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,فوڈ کلر ( بلیک، براؤن، یلو ),,حسب ضرورت,hum masala,dataset\Leopard print cake sandwich.wav
86,لیپرڈ پرنٹ کیک سینڈوچ,,گناش,,پھیلانے کے لیے,hum masala,dataset\Leopard print cake sandwich.wav
87,مصالحے دار بھاجی,مصالحے دار بھاجی بنانے کے اجزاء,شلجم,1/2,کلو ,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,مٹر,1/2,کلو ,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,ٹماٹر,1/2,کلو ,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,گاجر,1/2,کلو ,hum masala,dataset\Masalaydar Bhaji.wav
